id,code,status_id,branch_id,dat_ecode,mileage,built_year,created_on,created_by
7000161,CAR005161,5,7.0,E883,134974,2016,2024-02-07 10:29:00 UTC,1278
7000162,CAR005162,3,2.0,E704,175012,2015,2025-07-09 01:31:00 UTC,4467
7000163,CAR005163,3,4.0,E314,226342,2019,2024-11-27 08:57:00 UTC,1612
7000164,CAR005164,5,10.0,E279,79262,2015,2024-05-08 23:44:00 UTC,6449
7000165,CAR005165,2,4.0,E248,51744,2020,2025-08-22 10:00:00 UTC,6519
7000166,CAR005166,5,12.0,E684,91627,2019,2025-08-10 11:36:00 UTC,2148
7000167,CAR005167,1,14.0,E500,178246,2020,2025-09-14 22:28:00 UTC,4550
7000168,CAR005168,5,3.0,E211,247622,2015,2025-01-23 01:07:00 UTC,4352
7000169,CAR005169,2,5.0,E810,187193,2018,2024-05-12 17:02:00 UTC,9803
7000170,CAR005170,3,9.0,E946,64500,2022,2024-07-23 12:04:00 UTC,3556
7000171,CAR005171,4,11.0,E175,164341,2023,2026-04-22 02:41:00 UTC,2976
7000172,CAR005172,3,14.0,E666,262435,2017,2024-03-05 03:55:00 UTC,7215
7000173,CAR005173,2,16.0,E114,91705,2016,2024-04-28 03:31:00 UTC,7142
7000174,CAR005174,3,12.0,E142,108009,2020,2024-08-01 17:53:00 UTC,6337
7000175,CAR005175,4,15.0,E329,47140,2018,2025-10-04 18:38:00 UTC,2757
7000176,CAR005176,1,6.0,E417,104742,2019,2024-06-04 03:12:00 UTC,7245
7000177,CAR005177,2,20.0,E213,106554,2021,2025-01-23 22:24:00 UTC,3921
7000178,CAR005178,5,9.0,E980,136197,2015,2024-03-21 10:14:00 UTC,7291
7000179,CAR005179,3,14.0,E845,60166,2017,2024-01-03 02:53:00 UTC,1153
7000180,CAR005180,3,20.0,E671,148525,2019,2024-12-17 22:35:00 UTC,8401
7000181,CAR005181,2,14.0,E163,15598,2022,2025-01-16 07:39:00 UTC,5853
7000182,CAR005182,2,,E293,194709,2018,2025-06-12 03:58:00 UTC,4458
7000183,CAR005183,5,9.0,E164,233312,2020,2025-12-11 07:27:00 UTC,2819
7000184,CAR005184,1,15.0,E779,184415,2021,2025-05-28 00:43:00 UTC,7021
7000185,CAR005185,3,9.0,E622,126178,2023,2025-07-02 04:21:00 UTC,7976
7000186,CAR005186,4,3.0,E244,105188,2025,2025-07-25 23:58:00 UTC,6576
7000187,CAR005187,5,1.0,E446,3376,2022,2026-02-24 16:31:00 UTC,4370
7000188,CAR005188,5,2.0,E592,67745,2024,2024-02-12 22:47:00 UTC,5098
7000189,CAR005189,3,13.0,E914,131193,2021,2025-11-30 21:33:00 UTC,7980
7000190,CAR005190,1,7.0,E874,213019,2017,2025-02-17 14:12:00 UTC,9504
7000191,CAR005191,5,19.0,E569,176126,2019,2025-02-10 07:13:00 UTC,9018
7000192,CAR005192,1,6.0,E185,151650,2018,2024-01-24 03:42:00 UTC,6875
7000193,CAR005193,5,8.0,E683,137089,2017,2025-09-14 23:12:00 UTC,8289
7000194,CAR005194,2,18.0,E623,64125,2020,2024-06-23 16:52:00 UTC,7826
7000195,CAR005195,4,1.0,E400,29185,2017,2025-01-11 23:39:00 UTC,8612
7000196,CAR005196,4,1.0,E493,148105,2023,2024-10-15 09:29:00 UTC,2288
7000197,CAR005197,4,17.0,E262,82400,2019,2024-07-29 07:21:00 UTC,5652
7000198,CAR005198,3,2.0,E515,287419,2023,2024-05-13 07:56:00 UTC,6116
7000199,CAR005199,5,8.0,E782,205146,2015,2024-08-08 18:15:00 UTC,7422
7000200,CAR005200,4,7.0,E655,78392,2018,2025-12-17 04:55:00 UTC,2796
7000201,CAR005201,3,16.0,E815,264347,2025,2025-09-05 04:37:00 UTC,8712
7000202,CAR005202,3,12.0,E529,8789,2018,2024-10-12 11:50:00 UTC,2995
7000203,CAR005203,5,14.0,E616,203132,2020,2025-10-26 20:53:00 UTC,3997
7000204,CAR005204,5,10.0,E628,60748,2025,2025-05-01 19:52:00 UTC,3893
7000205,CAR005205,3,11.0,E391,273466,2017,2025-09-12 20:26:00 UTC,8546
7000206,CAR005206,3,20.0,E182,64778,2024,2025-05-22 03:36:00 UTC,5313
7000207,CAR005207,4,10.0,E417,234529,2022,2024-04-23 23:14:00 UTC,3634
7000208,CAR005208,5,17.0,E390,163790,2015,2025-08-15 03:07:00 UTC,2904
7000209,CAR005209,1,18.0,E281,105371,2016,2026-03-27 08:28:00 UTC,7176
7000210,CAR005210,2,12.0,E624,287277,2017,2024-04-22 15:41:00 UTC,9456
7000211,CAR005211,2,15.0,E220,266828,2015,2024-09-21 22:16:00 UTC,5335
7000212,CAR005212,1,6.0,E655,297441,2020,2025-01-04 10:39:00 UTC,2898
7000213,CAR005213,4,10.0,E869,162646,2022,2024-06-14 03:40:00 UTC,7131
7000214,CAR005214,2,13.0,E450,66083,2023,2025-03-09 23:47:00 UTC,4566
7000215,CAR005215,3,15.0,E143,87002,2018,2026-03-13 15:01:00 UTC,8424
7000216,CAR005216,2,12.0,E123,198544,2023,2026-02-20 03:41:00 UTC,4034
7000217,CAR005217,1,8.0,E977,194005,2023,2024-04-23 23:08:00 UTC,2963
7000218,CAR005218,5,,E774,234058,2024,2026-03-10 07:49:00 UTC,6423
7000219,CAR005219,4,,E286,139391,2020,2024-03-25 19:50:00 UTC,3454
7000220,CAR005220,3,17.0,E679,245266,2017,2024-09-27 01:23:00 UTC,4816
7000221,CAR005221,1,19.0,E782,269870,2023,2026-04-20 11:38:00 UTC,6150
7000222,CAR005222,2,20.0,E259,231097,2022,2026-03-05 11:10:00 UTC,1545
7000223,CAR005223,5,18.0,E390,187192,2023,2024-07-05 11:40:00 UTC,6237
7000224,CAR005224,2,2.0,E429,155365,2023,2024-11-17 09:08:00 UTC,8408
7000225,CAR005225,2,20.0,E616,296294,2021,2024-07-01 18:07:00 UTC,8338
7000226,CAR005226,3,,E985,124575,2022,2024-09-01 07:41:00 UTC,1468
7000227,CAR005227,2,5.0,E311,27823,2015,2025-10-09 13:47:00 UTC,2216
7000228,CAR005228,3,12.0,E996,251083,2021,2025-03-27 02:38:00 UTC,4095
7000229,CAR005229,3,,E950,63600,2021,2024-05-15 19:56:00 UTC,7782
7000230,CAR005230,3,14.0,E750,248857,2019,2024-05-09 02:56:00 UTC,7167
7000231,CAR005231,4,2.0,E342,9548,2018,2024-07-29 15:18:00 UTC,7780
7000232,CAR005232,5,14.0,E783,29260,2017,2025-02-06 07:54:00 UTC,7323
7000233,CAR005233,1,,E567,175887,2023,2025-10-03 16:29:00 UTC,5224
7000234,CAR005234,1,18.0,E741,290237,2021,2024-01-21 10:14:00 UTC,6439
7000235,CAR005235,2,17.0,E626,246931,2021,2025-07-13 10:11:00 UTC,3017
7000236,CAR005236,3,14.0,E159,6476,2018,2025-04-01 05:29:00 UTC,5818
7000237,CAR005237,3,18.0,E915,293031,2017,2024-04-02 00:48:00 UTC,9653
7000238,CAR005238,2,12.0,E190,250974,2016,2025-04-06 00:53:00 UTC,5411
7000239,CAR005239,5,15.0,E364,178573,2015,2025-11-18 23:44:00 UTC,1332
7000240,CAR005240,4,9.0,E776,136211,2015,2025-09-10 15:03:00 UTC,8745
7000241,CAR005241,2,,E428,120928,2019,2025-11-06 02:40:00 UTC,7848
7000242,CAR005242,3,,E442,96620,2019,2024-04-18 03:20:00 UTC,1493
7000243,CAR005243,5,,E844,97733,2015,2026-03-21 04:28:00 UTC,2860
7000244,CAR005244,1,8.0,E130,270458,2025,2025-01-05 17:04:00 UTC,4741
7000245,CAR005245,1,3.0,E886,228336,2025,2025-08-31 11:12:00 UTC,6296
7000246,CAR005246,1,12.0,E923,67802,2017,2025-10-12 21:53:00 UTC,4360
7000247,CAR005247,1,18.0,E678,222576,2015,2024-09-26 10:50:00 UTC,8868
7000248,CAR005248,2,16.0,E978,202021,2021,2026-03-14 02:57:00 UTC,8660
7000249,CAR005249,5,2.0,E493,6224,2021,2024-01-13 21:55:00 UTC,1868
7000250,CAR005250,1,14.0,E396,15668,2020,2024-12-17 22:56:00 UTC,2564
7000251,CAR005251,2,18.0,E847,145438,2015,2024-03-31 17:14:00 UTC,2593
7000252,CAR005252,3,2.0,E565,11632,2019,2025-11-06 09:46:00 UTC,4311
7000253,CAR005253,2,11.0,E330,54087,2022,2025-06-12 18:56:00 UTC,4115
7000254,CAR005254,3,14.0,E211,184979,2025,2026-01-26 04:55:00 UTC,6870
7000255,CAR005255,1,3.0,E354,137582,2016,2024-06-09 04:18:00 UTC,5809
7000256,CAR005256,4,18.0,E679,70858,2021,2025-07-19 03:08:00 UTC,7060
7000257,CAR005257,3,,E278,248318,2018,2025-07-06 22:14:00 UTC,9794
7000258,CAR005258,5,14.0,E906,263459,2023,2024-07-28 23:41:00 UTC,6306
7000259,CAR005259,4,20.0,E374,171416,2021,2025-02-21 00:45:00 UTC,9367
7000260,CAR005260,1,20.0,E972,113839,2016,2025-10-06 08:28:00 UTC,7140
7000261,CAR005261,5,14.0,E438,297325,2016,2025-05-18 18:42:00 UTC,3956
7000262,CAR005262,3,9.0,E938,134694,2024,2025-10-09 07:38:00 UTC,4566
7000263,CAR005263,5,10.0,E436,239326,2023,2024-01-06 14:41:00 UTC,5296
7000264,CAR005264,1,6.0,E928,123610,2015,2024-09-13 19:41:00 UTC,8869
7000265,CAR005265,3,,E495,173940,2025,2026-04-16 15:07:00 UTC,1518
7000266,CAR005266,2,18.0,E532,7864,2016,2025-10-31 21:59:00 UTC,2249
7000267,CAR005267,4,20.0,E168,17554,2023,2025-06-03 07:28:00 UTC,2191
7000268,CAR005268,5,18.0,E199,115836,2022,2026-03-14 17:45:00 UTC,9651
7000269,CAR005269,1,10.0,E570,2713,2023,2024-02-26 03:07:00 UTC,5385
7000270,CAR005270,3,9.0,E423,121744,2025,2024-10-10 22:50:00 UTC,3197
7000271,CAR005271,2,3.0,E947,34711,2024,2024-12-23 12:30:00 UTC,6436
7000272,CAR005272,5,9.0,E470,70130,2021,2024-03-18 02:00:00 UTC,6793
7000273,CAR005273,2,3.0,E516,180008,2020,2026-02-13 16:40:00 UTC,2450
7000274,CAR005274,1,1.0,E107,280506,2023,2024-11-03 13:11:00 UTC,9882
7000275,CAR005275,4,,E531,157434,2016,2026-02-05 16:41:00 UTC,6051
7000276,CAR005276,4,6.0,E263,94717,2023,2024-09-02 14:57:00 UTC,7040
7000277,CAR005277,5,,E294,41990,2019,2024-11-29 13:50:00 UTC,4795
7000278,CAR005278,5,3.0,E839,24542,2022,2024-12-29 09:34:00 UTC,4290
7000279,CAR005279,1,19.0,E791,22379,2018,2024-05-26 14:26:00 UTC,8332
7000280,CAR005280,1,4.0,E109,90129,2020,2025-04-27 14:15:00 UTC,4165
7000281,CAR005281,3,19.0,E324,110273,2020,2026-03-12 14:42:00 UTC,9909
7000282,CAR005282,3,,E169,156004,2024,2024-11-17 03:44:00 UTC,5490
7000283,CAR005283,4,9.0,E939,227272,2022,2024-02-10 21:01:00 UTC,3201
7000284,CAR005284,5,17.0,E649,43710,2016,2024-08-20 18:29:00 UTC,9598
7000285,CAR005285,1,15.0,E486,17840,2020,2025-05-31 04:06:00 UTC,6955
7000286,CAR005286,4,2.0,E357,76548,2020,2024-11-21 17:42:00 UTC,4658
7000287,CAR005287,4,14.0,E707,214108,2022,2025-12-09 14:58:00 UTC,5089
7000288,CAR005288,3,19.0,E501,201327,2015,2024-05-14 11:56:00 UTC,8960
7000289,CAR005289,5,,E580,113569,2022,2026-03-14 00:11:00 UTC,3081
7000290,CAR005290,3,15.0,E219,82710,2016,2024-08-02 17:01:00 UTC,7603
7000291,CAR005291,5,13.0,E788,203414,2023,2026-01-27 13:11:00 UTC,3970
7000292,CAR005292,2,17.0,E677,31792,2025,2025-05-04 07:16:00 UTC,5350
7000293,CAR005293,3,,E398,153355,2021,2024-06-23 12:34:00 UTC,1048
7000294,CAR005294,4,17.0,E639,174965,2023,2025-10-07 20:40:00 UTC,4919
7000295,CAR005295,1,,E947,121295,2018,2024-05-29 02:39:00 UTC,1517
7000296,CAR005296,1,16.0,E719,171570,2018,2024-10-11 09:08:00 UTC,5909
7000297,CAR005297,3,14.0,E357,184528,2015,2025-12-08 17:49:00 UTC,5640
7000298,CAR005298,3,1.0,E977,163124,2025,2024-11-15 13:10:00 UTC,5770
7000299,CAR005299,2,3.0,E534,203683,2019,2024-04-08 12:59:00 UTC,2560
7000300,CAR005300,1,8.0,E324,232018,2024,2025-05-13 01:03:00 UTC,1260
7000301,CAR005301,2,4.0,E235,21507,2021,2024-09-20 14:17:00 UTC,7466
7000302,CAR005302,5,1.0,E810,281681,2020,2024-01-22 11:55:00 UTC,7861
7000303,CAR005303,2,18.0,E782,51749,2025,2025-08-30 00:48:00 UTC,9157
7000304,CAR005304,5,17.0,E111,231129,2017,2024-02-23 16:56:00 UTC,5513
7000305,CAR005305,3,8.0,E118,295374,2022,2024-06-02 01:30:00 UTC,8568
7000306,CAR005306,5,14.0,E893,206272,2022,2024-05-29 04:24:00 UTC,4697
7000307,CAR005307,5,14.0,E163,47832,2020,2024-10-12 19:20:00 UTC,1586
7000308,CAR005308,5,11.0,E877,143099,2024,2024-02-15 16:23:00 UTC,2104
7000309,CAR005309,4,12.0,E169,229943,2022,2025-12-29 09:44:00 UTC,3761
7000310,CAR005310,1,20.0,E972,168843,2017,2024-04-23 04:28:00 UTC,7648
7000311,CAR005311,5,14.0,E581,32523,2025,2024-04-04 15:07:00 UTC,8050
7000312,CAR005312,4,5.0,E127,36493,2021,2025-06-01 07:54:00 UTC,5182
7000313,CAR005313,3,9.0,E573,42014,2018,2025-07-08 20:56:00 UTC,4584
7000314,CAR005314,5,3.0,E817,214932,2018,2024-05-17 21:20:00 UTC,5155
7000315,CAR005315,1,2.0,E410,127759,2021,2025-07-21 02:14:00 UTC,3352
7000316,CAR005316,4,19.0,E217,175643,2018,2025-01-15 20:58:00 UTC,4925
7000317,CAR005317,1,18.0,E611,200170,2017,2024-01-08 10:35:00 UTC,5622
7000318,CAR005318,4,13.0,E194,15532,2016,2024-01-04 08:59:00 UTC,1572
7000319,CAR005319,1,19.0,E455,267006,2016,2025-03-21 21:58:00 UTC,7156
7000320,CAR005320,2,5.0,E687,285144,2021,2024-04-03 16:39:00 UTC,6312
7000321,CAR005321,1,10.0,E465,10086,2025,2024-07-16 13:24:00 UTC,2259
7000322,CAR005322,4,18.0,E471,30843,2018,2025-07-20 02:35:00 UTC,8600
7000323,CAR005323,4,,E176,93695,2020,2024-11-04 22:12:00 UTC,2074
7000324,CAR005324,4,4.0,E638,42700,2017,2024-10-18 05:48:00 UTC,6104
7000325,CAR005325,2,3.0,E259,43322,2025,2024-03-05 10:52:00 UTC,4934
7000326,CAR005326,4,7.0,E117,24653,2025,2026-03-20 06:34:00 UTC,7329
7000327,CAR005327,2,17.0,E703,233725,2024,2024-02-09 07:41:00 UTC,6876
7000328,CAR005328,4,12.0,E546,156603,2025,2025-04-17 07:29:00 UTC,2685
7000329,CAR005329,3,12.0,E241,17501,2022,2024-01-23 17:37:00 UTC,3070
7000330,CAR005330,3,1.0,E297,260669,2021,2026-03-02 10:38:00 UTC,5295
7000331,CAR005331,1,7.0,E342,13226,2024,2025-08-21 09:44:00 UTC,9397
7000332,CAR005332,3,5.0,E831,71849,2020,2024-09-17 23:20:00 UTC,6304
7000333,CAR005333,3,5.0,E273,268135,2020,2024-10-24 19:45:00 UTC,2164
7000334,CAR005334,2,13.0,E854,107245,2017,2024-09-22 02:57:00 UTC,6752
7000335,CAR005335,4,4.0,E340,111667,2018,2024-11-18 16:49:00 UTC,4498
7000336,CAR005336,1,,E332,57565,2016,2024-01-12 11:27:00 UTC,3029
7000337,CAR005337,2,16.0,E243,109336,2021,2025-11-18 20:44:00 UTC,8690
7000338,CAR005338,1,17.0,E284,66381,2018,2026-01-04 22:39:00 UTC,7069
7000339,CAR005339,2,3.0,E933,62442,2016,2026-01-13 20:11:00 UTC,2701
7000340,CAR005340,5,18.0,E321,26601,2023,2025-06-12 18:01:00 UTC,8898
7000341,CAR005341,2,7.0,E147,34146,2018,2025-08-21 18:13:00 UTC,9458
7000342,CAR005342,1,,E760,295786,2021,2026-04-04 20:38:00 UTC,1344
7000343,CAR005343,5,5.0,E675,296594,2021,2024-06-14 00:54:00 UTC,9297
7000344,CAR005344,1,9.0,E341,107917,2020,2025-10-13 03:34:00 UTC,9508
7000345,CAR005345,2,12.0,E617,295155,2015,2025-03-07 05:34:00 UTC,6936
7000346,CAR005346,4,16.0,E774,229399,2023,2025-07-09 16:49:00 UTC,1593
7000347,CAR005347,4,19.0,E152,94527,2019,2025-04-13 13:35:00 UTC,5648
7000348,CAR005348,2,7.0,E771,181553,2024,2025-03-04 08:17:00 UTC,9677
7000349,CAR005349,4,9.0,E626,144311,2015,2026-01-09 20:46:00 UTC,4043
7000350,CAR005350,2,19.0,E141,255054,2020,2025-12-03 15:01:00 UTC,5188
7000351,CAR005351,3,18.0,E696,290644,2015,2024-05-28 04:59:00 UTC,2485
7000352,CAR005352,5,19.0,E663,109602,2021,2024-11-04 14:24:00 UTC,4116
7000353,CAR005353,1,11.0,E737,206334,2020,2025-10-24 21:38:00 UTC,9347
7000354,CAR005354,5,4.0,E379,29345,2018,2025-01-19 13:43:00 UTC,5442
7000355,CAR005355,3,9.0,E432,127705,2021,2025-07-05 08:56:00 UTC,8449
7000356,CAR005356,2,14.0,E294,115208,2019,2025-08-03 06:41:00 UTC,6645
7000357,CAR005357,5,,E172,38580,2022,2025-11-29 14:03:00 UTC,6887
7000358,CAR005358,1,10.0,E413,223254,2021,2025-08-30 12:26:00 UTC,7113
7000359,CAR005359,5,2.0,E637,184699,2022,2025-06-15 21:17:00 UTC,3013
7000360,CAR005360,4,4.0,E198,135655,2015,2024-02-20 15:02:00 UTC,3881
7000361,CAR005361,3,19.0,E527,7031,2021,2024-06-19 21:13:00 UTC,6746
7000362,CAR005362,3,6.0,E282,190908,2015,2025-06-17 10:54:00 UTC,5929
7000363,CAR005363,1,9.0,E646,270565,2019,2024-10-22 06:27:00 UTC,9746
7000364,CAR005364,4,3.0,E645,58328,2022,2025-11-04 22:45:00 UTC,5656
7000365,CAR005365,3,15.0,E512,275339,2017,2024-11-26 14:47:00 UTC,8082
7000366,CAR005366,4,20.0,E814,7231,2025,2025-10-29 06:50:00 UTC,1594
7000367,CAR005367,4,8.0,E763,25786,2018,2025-06-03 18:42:00 UTC,7946
7000368,CAR005368,1,15.0,E579,145163,2021,2024-12-29 19:44:00 UTC,8169
7000369,CAR005369,2,10.0,E106,298076,2025,2026-04-08 08:13:00 UTC,8479
7000370,CAR005370,3,1.0,E212,105594,2018,2024-02-24 10:21:00 UTC,4189
7000371,CAR005371,2,3.0,E885,247376,2017,2026-04-15 09:55:00 UTC,8976
7000372,CAR005372,4,8.0,E198,263661,2023,2025-12-17 09:39:00 UTC,6835
7000373,CAR005373,1,5.0,E500,66126,2025,2024-08-28 23:16:00 UTC,1796
7000374,CAR005374,5,11.0,E991,80781,2021,2024-05-05 10:47:00 UTC,4400
7000375,CAR005375,1,2.0,E555,273724,2025,2024-06-22 06:58:00 UTC,6512
7000376,CAR005376,5,10.0,E528,74942,2015,2025-04-25 15:32:00 UTC,7091
7000377,CAR005377,1,3.0,E630,220945,2021,2024-10-24 04:01:00 UTC,9367
7000378,CAR005378,4,8.0,E860,160075,2015,2024-06-26 15:10:00 UTC,2303
7000379,CAR005379,1,10.0,E678,230852,2022,2026-03-10 16:34:00 UTC,5196
7000380,CAR005380,1,17.0,E805,67239,2022,2024-04-20 17:58:00 UTC,2303
7000381,CAR005381,1,7.0,E868,58669,2024,2025-10-24 11:57:00 UTC,5433
7000382,CAR005382,5,18.0,E882,74506,2022,2025-06-22 05:47:00 UTC,7798
7000383,CAR005383,2,20.0,E369,227577,2018,2025-12-16 07:17:00 UTC,7080
7000384,CAR005384,5,17.0,E511,282737,2018,2025-04-02 23:06:00 UTC,6199
7000385,CAR005385,4,10.0,E440,242618,2016,2024-10-13 15:14:00 UTC,6099
7000386,CAR005386,4,9.0,E790,239715,2024,2025-12-09 14:11:00 UTC,4311
7000387,CAR005387,5,18.0,E126,232838,2016,2024-05-06 22:41:00 UTC,3097
7000388,CAR005388,4,17.0,E205,77031,2016,2024-09-10 06:27:00 UTC,6432
7000389,CAR005389,2,8.0,E549,129544,2024,2024-12-29 08:59:00 UTC,8401
7000390,CAR005390,1,9.0,E794,54999,2019,2025-04-07 21:44:00 UTC,6508
7000391,CAR005391,4,3.0,E321,207988,2019,2025-07-07 17:57:00 UTC,4189
7000392,CAR005392,5,2.0,E508,128042,2017,2024-06-03 07:23:00 UTC,9286
7000393,CAR005393,3,9.0,E836,263667,2019,2025-04-13 14:20:00 UTC,1614
7000394,CAR005394,1,1.0,E901,255956,2024,2024-01-16 09:09:00 UTC,9516
7000395,CAR005395,4,1.0,E170,213854,2021,2025-06-14 10:29:00 UTC,7396
7000396,CAR005396,2,19.0,E679,99195,2022,2025-12-04 14:36:00 UTC,9806
7000397,CAR005397,1,16.0,E695,273130,2024,2025-11-20 06:24:00 UTC,1680
7000398,CAR005398,5,20.0,E744,96913,2015,2026-01-01 18:31:00 UTC,9189
7000399,CAR005399,5,8.0,E816,128566,2023,2025-11-05 23:36:00 UTC,2152
7000400,CAR005400,2,13.0,E233,148049,2015,2024-01-14 03:57:00 UTC,9308
7000401,CAR005401,5,11.0,E909,79588,2021,2026-01-31 06:05:00 UTC,5272
7000402,CAR005402,3,9.0,E429,216570,2018,2026-03-04 12:30:00 UTC,3917
7000403,CAR005403,3,1.0,E474,160976,2025,2024-05-28 20:58:00 UTC,7257
7000404,CAR005404,5,,E394,263590,2023,2025-04-22 23:33:00 UTC,1188
7000405,CAR005405,3,9.0,E590,151387,2017,2026-02-09 11:36:00 UTC,1120
7000406,CAR005406,5,5.0,E329,160267,2018,2024-01-30 04:34:00 UTC,8418
7000407,CAR005407,2,10.0,E297,264876,2025,2024-04-06 09:55:00 UTC,9417
7000408,CAR005408,4,6.0,E775,143892,2024,2024-03-02 03:15:00 UTC,3570
7000409,CAR005409,3,2.0,E901,212307,2024,2025-07-02 17:55:00 UTC,7869
7000410,CAR005410,5,,E444,123526,2025,2024-11-20 15:14:00 UTC,8625
7000411,CAR005411,2,1.0,E596,72901,2016,2024-11-18 03:11:00 UTC,6204
7000412,CAR005412,5,,E148,173995,2021,2026-03-26 18:43:00 UTC,1090
7000413,CAR005413,3,16.0,E767,19592,2018,2024-06-30 05:09:00 UTC,3764
7000414,CAR005414,2,7.0,E575,281218,2015,2025-10-18 22:05:00 UTC,1975
7000415,CAR005415,1,20.0,E803,215428,2019,2025-02-01 17:19:00 UTC,3431
7000416,CAR005416,3,11.0,E475,21609,2022,2025-08-09 07:35:00 UTC,4094
7000417,CAR005417,5,5.0,E773,68076,2019,2024-06-28 00:02:00 UTC,5380
7000418,CAR005418,1,8.0,E140,202063,2016,2025-11-28 22:37:00 UTC,1002
7000419,CAR005419,4,2.0,E386,64540,2024,2025-06-08 11:20:00 UTC,4086
7000420,CAR005420,4,9.0,E200,197412,2016,2025-02-21 08:00:00 UTC,3029
7000421,CAR005421,2,10.0,E215,118623,2025,2025-06-05 04:11:00 UTC,3704
7000422,CAR005422,3,2.0,E179,14374,2017,2026-02-01 23:36:00 UTC,5009
7000423,CAR005423,2,4.0,E322,299366,2024,2024-07-02 06:56:00 UTC,3224
7000424,CAR005424,5,4.0,E389,98843,2022,2026-01-03 17:20:00 UTC,4824
7000425,CAR005425,2,4.0,E830,141920,2024,2024-11-20 01:11:00 UTC,2389
7000426,CAR005426,1,20.0,E942,178975,2018,2025-02-05 02:03:00 UTC,3325
7000427,CAR005427,5,16.0,E614,156805,2025,2024-04-04 00:21:00 UTC,3934
7000428,CAR005428,1,10.0,E768,130400,2025,2026-04-12 21:34:00 UTC,6303
7000429,CAR005429,5,,E411,65049,2024,2024-05-03 22:41:00 UTC,8673
7000430,CAR005430,1,16.0,E516,127644,2015,2025-09-12 17:55:00 UTC,2738
7000431,CAR005431,1,4.0,E456,145891,2018,2025-08-31 20:47:00 UTC,2867
7000432,CAR005432,4,2.0,E180,154288,2016,2026-04-13 13:44:00 UTC,1020
7000433,CAR005433,5,17.0,E240,15354,2021,2024-11-04 21:57:00 UTC,5298
7000434,CAR005434,2,,E740,16565,2025,2025-11-11 11:24:00 UTC,1419
7000435,CAR005435,2,16.0,E295,228227,2020,2025-09-22 17:12:00 UTC,3377
7000436,CAR005436,5,7.0,E724,239871,2017,2025-10-25 22:42:00 UTC,7115
7000437,CAR005437,2,2.0,E861,166363,2021,2025-10-15 23:44:00 UTC,6747
7000438,CAR005438,4,20.0,E833,50589,2021,2025-02-25 22:46:00 UTC,8285
7000439,CAR005439,5,10.0,E923,143111,2015,2024-03-14 04:29:00 UTC,2587
7000440,CAR005440,5,15.0,E233,169388,2018,2024-08-21 00:22:00 UTC,5064
7000441,CAR005441,3,,E697,239346,2015,2025-10-26 23:10:00 UTC,8506
7000442,CAR005442,4,18.0,E535,288358,2023,2025-11-14 06:01:00 UTC,8743
7000443,CAR005443,1,19.0,E287,32844,2025,2025-07-18 13:52:00 UTC,3235
7000444,CAR005444,5,12.0,E395,24645,2019,2026-04-18 22:09:00 UTC,1229
7000445,CAR005445,1,14.0,E984,205562,2023,2024-05-24 12:48:00 UTC,5189
7000446,CAR005446,1,11.0,E915,227384,2025,2024-11-23 21:03:00 UTC,3129
7000447,CAR005447,5,9.0,E630,61306,2024,2024-06-18 10:51:00 UTC,1292
7000448,CAR005448,3,,E866,285909,2017,2025-02-21 00:18:00 UTC,8190
7000449,CAR005449,4,2.0,E449,228808,2019,2025-07-16 02:18:00 UTC,8553
7000450,CAR005450,4,5.0,E695,65935,2017,2025-11-24 03:53:00 UTC,7557
7000451,CAR005451,3,8.0,E328,142881,2020,2025-07-30 16:06:00 UTC,4691
7000452,CAR005452,2,1.0,E726,73518,2021,2024-07-15 17:19:00 UTC,8433
7000453,CAR005453,2,7.0,E220,27417,2017,2025-06-01 16:41:00 UTC,1818
7000454,CAR005454,2,2.0,E758,191435,2021,2025-05-30 10:44:00 UTC,5239
7000455,CAR005455,1,7.0,E364,134930,2015,2024-12-12 19:33:00 UTC,6581
7000456,CAR005456,3,20.0,E933,192154,2016,2025-07-04 11:27:00 UTC,8713
7000457,CAR005457,2,20.0,E889,182235,2015,2026-02-03 08:44:00 UTC,5113
7000458,CAR005458,3,19.0,E849,74459,2025,2024-10-30 22:42:00 UTC,1286
7000459,CAR005459,3,12.0,E376,46541,2017,2025-08-30 11:17:00 UTC,9622
7000460,CAR005460,1,15.0,E813,150366,2024,2024-08-03 02:53:00 UTC,5815
7000461,CAR005461,5,8.0,E244,176664,2025,2024-10-03 04:11:00 UTC,9207
7000462,CAR005462,4,20.0,E945,216133,2018,2025-04-15 09:09:00 UTC,1057
7000463,CAR005463,3,,E449,13185,2024,2024-10-11 19:54:00 UTC,5983
7000464,CAR005464,4,10.0,E168,228682,2018,2025-03-28 17:41:00 UTC,9951
7000465,CAR005465,1,1.0,E838,177383,2024,2025-07-20 05:32:00 UTC,3634
7000466,CAR005466,1,4.0,E991,265213,2024,2024-12-22 03:10:00 UTC,5625
7000467,CAR005467,1,3.0,E544,198133,2020,2025-01-25 05:15:00 UTC,7043
7000468,CAR005468,4,8.0,E100,26355,2025,2025-02-03 07:57:00 UTC,5839
7000469,CAR005469,2,7.0,E427,22252,2016,2026-04-20 21:52:00 UTC,6708
7000470,CAR005470,4,,E744,192446,2020,2025-02-09 09:00:00 UTC,7608
7000471,CAR005471,1,9.0,E499,233278,2018,2025-08-03 09:54:00 UTC,6573
7000472,CAR005472,5,7.0,E839,201852,2017,2025-09-25 04:44:00 UTC,7038
